seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
10,LinearSVC,manual_only,overlap_aware,4759,1190,0.9521008403361344,0.8601614638283787,0.8183603338242514,0.8353906834848907,0.9827235772357723,1.0,0.99128651973347,0.7733333333333333,0.5979381443298969,0.6744186046511628,0.8244274809160306,0.8571428571428571,0.8404669260700389
10,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.16218487394957984,0.22039385575702522,0.5691103474608629,0.2866452068776007,0.0,0.0,0.0,0.07497467071935157,0.7628865979381443,0.13653136531365315,0.5862068965517241,0.9444444444444444,0.723404255319149
10,LinearSVC,combined,overlap_aware,7816,1190,0.9756302521008403,0.9236428736199948,0.9074619538537064,0.9143136582105268,0.995880535530381,1.0,0.9979360165118679,0.8953488372093024,0.7938144329896907,0.8415300546448088,0.8796992481203008,0.9285714285714286,0.9034749034749034
11,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9512605042016806,0.8748658246111557,0.8109692903507336,0.8309901408284338,0.978744939271255,1.0,0.9892583120204603,0.8387096774193549,0.5360824742268041,0.6540880503144654,0.8071428571428572,0.8968253968253969,0.849624060150376
11,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.1689075630252101,0.11974179603978803,0.5950199094528991,0.1971143748738149,0.0,0.0,0.0,0.11527377521613832,0.8247422680412371,0.202275600505689,0.2439516129032258,0.9603174603174603,0.3890675241157556
11,MultinomialNB,combined,overlap_aware,7816,1190,0.9739495798319328,0.9215086979252699,0.909864253807153,0.9145646185171876,0.9948400412796697,0.9968976215098242,0.9958677685950413,0.896551724137931,0.8041237113402062,0.8478260869565217,0.8731343283582089,0.9285714285714286,0.9
11,LogisticRegression,manual_only,overlap_aware,4759,1190,0.9563025210084034,0.8646158335128923,0.8487722339522467,0.8564528530151888,0.9887179487179487,0.9968976215098242,0.9927909371781668,0.7395833333333334,0.7319587628865979,0.7357512953367875,0.865546218487395,0.8174603174603174,0.8408163265306122
11,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.1638655462184874,0.2924717456756217,0.5751922762232041,0.3348458220162965,0.0,0.0,0.0,0.07204610951008646,0.7731958762886598,0.13181019332161686,0.8053691275167785,0.9523809523809523,0.8727272727272727
11,LogisticRegression,combined,overlap_aware,7816,1190,0.9781512605042016,0.9271029945244383,0.9371124600498048,0.9320332335583633,0.9979231568016614,0.9937952430196484,0.9958549222797928,0.87,0.8969072164948454,0.883248730964467,0.9133858267716536,0.9206349206349206,0.9169960474308301
11,LinearSVC,manual_only,overlap_aware,4759,1190,0.9571428571428572,0.8684919839409521,0.8452343018063336,0.8564880039073782,0.9877300613496932,0.9989658738366081,0.9933161953727506,0.7582417582417582,0.711340206185567,0.7340425531914894,0.859504132231405,0.8253968253968254,0.8421052631578947
11,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.1722689075630252,0.22932283106853193,0.6079746904489173,0.2989659435764865,0.0,0.0,0.0,0.0840080971659919,0.8556701030927835,0.15299539170506912,0.6039603960396039,0.9682539682539683,0.7439024390243902
