seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
2,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9588235294117647,0.9034451923931396,0.8434789723449517,0.870053914355935,0.9747983870967742,1.0,0.9872383869321082,0.8181818181818182,0.6494845360824743,0.7241379310344828,0.9173553719008265,0.8809523809523809,0.8987854251012146
2,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9831932773109243,0.9516469213902868,0.9368079419625811,0.9439166116463845,0.9948559670781894,1.0,0.997421351211965,0.9230769230769231,0.865979381443299,0.8936170212765957,0.937007874015748,0.9444444444444444,0.9407114624505929
2,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.984873949579832,0.9579345969693009,0.9428898707249221,0.9500977570504716,0.9948559670781894,1.0,0.997421351211965,0.9340659340659341,0.8762886597938144,0.9042553191489362,0.9448818897637795,0.9523809523809523,0.9486166007905138
3,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9504201680672268,0.9165456914200633,0.8019963999345442,0.8250041251215428,0.9718592964824121,1.0,0.9857288481141692,0.9777777777777777,0.4536082474226804,0.6197183098591549,0.8,0.9523809523809523,0.8695652173913043
3,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9773109243697479,0.9427267249924339,0.9188644174464918,0.926779439297349,0.9938144329896907,0.9968976215098242,0.9953536396489416,0.9620253164556962,0.7835051546391752,0.8636363636363636,0.8723404255319149,0.9761904761904762,0.9213483146067416
3,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9823529411764705,0.9563352805199948,0.9356003332804791,0.9432116173895634,0.9948453608247423,0.9979317476732161,0.996386164171399,0.975609756097561,0.8247422680412371,0.8938547486033519,0.8985507246376812,0.9841269841269841,0.9393939393939394
3,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9630252100840336,0.9068654019873531,0.8629618968535162,0.8825039584059295,0.9817073170731707,0.9989658738366081,0.9902614044079959,0.85,0.7010309278350515,0.768361581920904,0.8888888888888888,0.8888888888888888,0.8888888888888888
3,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9789915966386554,0.9433742813447856,0.9234364757557968,0.9307123227673638,0.9948453608247423,0.9979317476732161,0.996386164171399,0.9512195121951219,0.8041237113402062,0.8715083798882681,0.8840579710144928,0.9682539682539683,0.9242424242424242
3,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9865546218487395,0.9633015802759269,0.9520635168829713,0.9573234038102036,0.9958762886597938,0.9989658738366081,0.9974186886938565,0.9560439560439561,0.8969072164948454,0.925531914893617,0.937984496124031,0.9603174603174603,0.9490196078431372
3,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9630252100840336,0.9017008858655435,0.8629618968535162,0.8802326720455417,0.9837067209775967,0.9989658738366081,0.991277578245254,0.8395061728395061,0.7010309278350515,0.7640449438202247,0.8818897637795275,0.8888888888888888,0.8853754940711462
3,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9882352941176471,0.972204017988294,0.954981751759969,0.9614285282735322,0.9969040247678018,0.9989658738366081,0.9979338842975206,1.0,0.865979381443299,0.9281767955801105,0.9197080291970803,1.0,0.9581749049429658
3,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9873949579831933,0.9628176946358623,0.9554999429998098,0.9590018597610053,0.9969040247678018,0.9989658738366081,0.9979338842975206,0.946236559139785,0.9072164948453608,0.9263157894736842,0.9453125,0.9603174603174603,0.952755905511811
